season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
U2009_P000031_DYN,U2009,P000031,"SYROVATKO, ILYA",DYN,4.0,0.0,31.6,7,1,2,0,2,5,8,1,4,5,2,1,1,0,0,2,6,12,-12,7.9,1.75,0.25,0.5,0.5,0.0,0.5,0.0,1.25,2.0,0.625,0.25,1.0,1.25,0.5,0.25,0.25,0.0,0.0,0.5,1.5,3.0,-3.0
U2025_P013935_CLU,U2025,P013935,"SZABO, ANDREI",CLU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2013_P005133_VSZ,U2013,P005133,"SZANATI, MATYAS",VSZ,10.0,4.0,124.4,20,9,20,0,1,2,4,1,12,13,11,2,11,0,2,9,11,21,-51,12.44,2.0,0.9,2.0,0.45,0.0,0.1,0.0,0.2,0.4,0.5,0.1,1.2,1.3,1.1,0.2,1.1,0.0,0.2,0.9,1.1,2.1,-5.1
U2022_P011798_CLU,U2022,P011798,"SZENTKUTI, AKOS",CLU,1.0,1.0,16.6,3,0,3,1,2,0,0,0,0,0,1,0,0,0,0,3,0,-3,-1,16.63,3.0,0.0,3.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-1.0
U2015_PCCH_GSS,U2015,PCCH,"SZEWCZYK, SZYMON",GSS,10.0,0.0,106.3,49,13,16,5,23,8,10,1,13,14,4,2,5,2,0,16,7,34,22,10.63,4.9,1.3,1.6,0.812,0.5,2.3,0.217,0.8,1.0,0.8,0.1,1.3,1.4,0.4,0.2,0.5,0.2,0.0,1.6,0.7,3.4,2.2
U2007_P000598_PLO,U2007,P000598,"SZIJARTO, LEVENTE",PLO,6.0,1.0,35.6,0,0,1,0,3,0,0,1,1,2,1,1,4,0,1,6,1,-10,10,5.93,0.0,0.0,0.17,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.17,0.17,0.33,0.17,0.17,0.67,0.0,0.17,1.0,0.17,-1.67,1.67
U2013_P000598_PLO,U2013,P000598,"SZIJARTO, LEVENTE",PLO,8.0,1.0,47.9,0,0,1,0,2,0,0,2,0,2,2,1,1,0,0,9,1,-7,-9,5.99,0.0,0.0,0.12,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.12,0.12,0.0,0.0,1.12,0.12,-0.88,-1.12
U2014_P000598_PLO,U2014,P000598,"SZIJARTO, LEVENTE",PLO,4.0,0.0,27.7,2,1,3,0,2,0,0,1,2,3,2,3,1,0,1,4,3,3,19,6.92,0.5,0.25,0.75,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.75,0.25,0.0,0.25,1.0,0.75,0.75,4.75
U2015_P000598_BUC,U2015,P000598,"SZIJARTO, LEVENTE",BUC,7.0,1.0,87.5,9,2,6,1,6,2,4,3,6,9,5,1,5,0,1,19,5,-7,-18,12.5,1.29,0.29,0.86,0.333,0.14,0.86,0.167,0.29,0.57,0.5,0.43,0.86,1.29,0.71,0.14,0.71,0.0,0.14,2.71,0.71,-1.0,-2.57
U2018_P008789_SOP,U2018,P008789,"SZUBARGA, KRZYSZTOF",SOP,9.0,4.0,174.8,55,8,24,10,29,9,9,0,17,17,23,5,18,0,2,18,15,42,-68,19.43,6.11,0.89,2.67,0.333,1.11,3.22,0.345,1.0,1.0,1.0,0.0,1.89,1.89,2.56,0.56,2.0,0.0,0.22,2.0,1.67,4.67,-7.56
U2019_P008789_SOP,U2019,P008789,"SZUBARGA, KRZYSZTOF",SOP,10.0,8.0,246.8,69,13,34,9,37,16,17,8,28,36,45,5,22,0,3,26,25,79,-34,24.68,6.9,1.3,3.4,0.382,0.9,3.7,0.243,1.6,1.7,0.941,0.8,2.8,3.6,4.5,0.5,2.2,0.0,0.3,2.6,2.5,7.9,-3.4
U2009_P001307_ZGO,U2009,P001307,"SZYMANSKI, SEBASTIAN",ZGO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2007_PJPJ_CHA,U2007,PJPJ,"TABU, JONATHAN",CHA,10.0,0.0,168.6,57,7,25,12,29,7,9,7,3,10,11,9,13,0,3,18,16,32,-19,16.86,5.7,0.7,2.5,0.28,1.2,2.9,0.414,0.7,0.9,0.778,0.7,0.3,1.0,1.1,0.9,1.3,0.0,0.3,1.8,1.6,3.2,-1.9
U2008_PJPJ_CHA,U2008,PJPJ,"TABU, JONATHAN",CHA,12.0,0.0,210.4,74,21,31,5,31,17,24,13,7,20,21,11,18,1,2,18,23,69,46,17.53,6.17,1.75,2.58,0.677,0.42,2.58,0.161,1.42,2.0,0.708,1.08,0.58,1.67,1.75,0.92,1.5,0.08,0.17,1.5,1.92,5.75,3.83
U2009_PJPJ_CHA,U2009,PJPJ,"TABU, JONATHAN",CHA,5.0,5.0,141.0,63,10,19,12,23,7,10,4,8,12,12,4,14,0,3,16,12,47,-23,28.21,12.6,2.0,3.8,0.526,2.4,4.6,0.522,1.4,2.0,0.7,0.8,1.6,2.4,2.4,0.8,2.8,0.0,0.6,3.2,2.4,9.4,-4.6
U2010_PJPJ_CTU,U2010,PJPJ,"TABU, JONATHAN",CTU,6.0,0.0,101.8,37,5,16,7,19,6,8,2,6,8,7,5,6,0,1,8,10,27,13,16.96,6.17,0.83,2.67,0.312,1.17,3.17,0.368,1.0,1.33,0.75,0.33,1.0,1.33,1.17,0.83,1.0,0.0,0.17,1.33,1.67,4.5,2.17
U2013_PJPJ_CAI,U2013,PJPJ,"TABU, JONATHAN",CAI,16.0,7.0,311.6,129,17,33,26,51,17,20,4,32,36,43,15,28,0,2,35,40,154,53,19.48,8.06,1.06,2.06,0.515,1.62,3.19,0.51,1.06,1.25,0.85,0.25,2.0,2.25,2.69,0.94,1.75,0.0,0.12,2.19,2.5,9.62,3.31
U2016_PJPJ_BIL,U2016,PJPJ,"TABU, JONATHAN",BIL,5.0,3.0,113.3,29,3,16,6,24,5,5,3,5,8,16,3,6,0,1,12,8,14,-15,22.66,5.8,0.6,3.2,0.188,1.2,4.8,0.25,1.0,1.0,1.0,0.6,1.0,1.6,3.2,0.6,1.2,0.0,0.2,2.4,1.6,2.8,-3.0
U2017_PJPJ_BIL,U2017,PJPJ,"TABU, JONATHAN",BIL,7.0,3.0,162.2,63,10,23,8,18,19,21,0,12,12,20,3,13,0,4,22,19,53,-35,23.17,9.0,1.43,3.29,0.435,1.14,2.57,0.444,2.71,3.0,0.905,0.0,1.71,1.71,2.86,0.43,1.86,0.0,0.57,3.14,2.71,7.57,-5.0
U2008_P000118_BAM,U2008,P000118,"TADDA, KARSTEN",BAM,2.0,0.0,8.6,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,2,1,8,4.29,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.0
U2009_P000118_BAM,U2009,P000118,"TADDA, KARSTEN",BAM,12.0,7.0,209.2,54,6,18,11,24,9,13,4,12,16,10,5,5,2,2,26,15,40,20,17.44,4.5,0.5,1.5,0.333,0.92,2.0,0.458,0.75,1.08,0.692,0.33,1.0,1.33,0.83,0.42,0.42,0.17,0.17,2.17,1.25,3.33,1.67
U2013_P000118_BAM,U2013,P000118,"TADDA, KARSTEN",BAM,4.0,0.0,32.0,6,0,1,2,4,0,0,0,4,4,1,0,0,0,0,4,2,6,-14,7.99,1.5,0.0,0.25,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.5,1.5,-3.5
U2014_P000118_BAM,U2014,P000118,"TADDA, KARSTEN",BAM,18.0,15.0,305.8,63,9,14,14,30,3,3,6,24,30,20,7,8,1,1,44,8,55,58,16.99,3.5,0.5,0.78,0.643,0.78,1.67,0.467,0.17,0.17,1.0,0.33,1.33,1.67,1.11,0.39,0.44,0.06,0.06,2.44,0.44,3.06,3.22
U2016_P000118_ULM,U2016,P000118,"TADDA, KARSTEN",ULM,14.0,2.0,235.8,32,4,11,6,16,6,6,1,19,20,31,8,15,1,1,20,11,50,-8,16.84,2.29,0.29,0.79,0.364,0.43,1.14,0.375,0.43,0.43,1.0,0.07,1.36,1.43,2.21,0.57,1.07,0.07,0.07,1.43,0.79,3.57,-0.57
U2019_P000118_OLD,U2019,P000118,"TADDA, KARSTEN",OLD,16.0,15.0,337.9,31,3,8,6,16,7,7,6,20,26,14,13,12,0,0,37,25,45,-25,21.12,1.94,0.19,0.5,0.375,0.38,1.0,0.375,0.44,0.44,1.0,0.38,1.25,1.62,0.88,0.81,0.75,0.0,0.0,2.31,1.56,2.81,-1.56
U2017_P007011_PAR,U2017,P007011,"TADIC, TADIJA",PAR,1.0,0.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3,1,4.98,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,1.0
U2017_P007962_LKB,U2017,P007962,"TALTON, GARY",LKB,10.0,4.0,187.4,60,17,41,5,17,11,13,3,11,14,25,5,18,0,1,21,14,40,-15,18.74,6.0,1.7,4.1,0.415,0.5,1.7,0.294,1.1,1.3,0.846,0.3,1.1,1.4,2.5,0.5,1.8,0.0,0.1,2.1,1.4,4.0,-1.5
U2019_P008071_MAL,U2019,P008071,"TAMBA, ISMAEL",MAL,1.0,0.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-3,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
U2010_PAEF_JER,U2010,PAEF,"TAMIR, AMIT",JER,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2009_P002065_JER,U2009,P002065,"TAMIR, DANIEL",JER,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2018_P007688_PAR,U2018,P007688,"TANASKOVIC, DUSAN",PAR,1.0,1.0,10.6,6,3,3,0,0,0,0,1,1,2,0,0,0,0,0,2,0,6,-2,10.62,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,-2.0
U2017_P005637_PAR,U2017,P005637,"TANASKOVIC, NIKOLA",PAR,4.0,3.0,98.0,28,10,19,2,8,2,3,5,15,20,2,1,5,0,3,10,3,20,-55,24.49,7.0,2.5,4.75,0.526,0.5,2.0,0.25,0.5,0.75,0.667,1.25,3.75,5.0,0.5,0.25,1.25,0.0,0.75,2.5,0.75,5.0,-13.75
U2023_P005637_BUD,U2023,P005637,"TANASKOVIC, NIKOLA",BUD,6.0,5.0,118.6,50,23,31,0,3,4,12,13,13,26,3,5,7,0,0,9,13,62,27,19.77,8.33,3.83,5.17,0.742,0.0,0.5,0.0,0.67,2.0,0.333,2.17,2.17,4.33,0.5,0.83,1.17,0.0,0.0,1.5,2.17,10.33,4.5
U2024_P005637_BUD,U2024,P005637,"TANASKOVIC, NIKOLA",BUD,19.0,12.0,378.8,134,49,79,4,17,24,39,25,36,61,10,11,21,2,4,35,37,137,-27,19.94,7.05,2.58,4.16,0.62,0.21,0.89,0.235,1.26,2.05,0.615,1.32,1.89,3.21,0.53,0.58,1.11,0.11,0.21,1.84,1.95,7.21,-1.42
U2025_P005637_BUD,U2025,P005637,"TANASKOVIC, NIKOLA",BUD,2.0,1.0,46.5,30,12,20,0,1,6,8,6,5,11,4,1,2,0,2,5,8,34,11,23.27,15.0,6.0,10.0,0.6,0.0,0.5,0.0,3.0,4.0,0.75,3.0,2.5,5.5,2.0,0.5,1.0,0.0,1.0,2.5,4.0,17.0,5.5
U2025_P013936_CLU,U2025,P013936,"TANCAU, TUDOR",CLU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2022_P012045_BRE,U2022,P012045,"TANFOGLIO, NICOLAS",BRE,1.0,0.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,2.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
U2024_P012690_HAM,U2024,P012690,"TANGERMANN, MIKA",HAM,2.0,1.0,12.3,0,0,2,0,0,0,0,1,1,2,0,1,0,0,0,0,1,2,-1,6.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,-0.5
U2010_P002706_ROA,U2010,P002706,"TANGHE, ALEXIS",ROA,6.0,0.0,65.9,22,5,10,3,7,3,3,2,8,10,0,2,14,0,0,11,4,4,-15,10.98,3.67,0.83,1.67,0.5,0.5,1.17,0.429,0.5,0.5,1.0,0.33,1.33,1.67,0.0,0.33,2.33,0.0,0.0,1.83,0.67,0.67,-2.5
U2018_P008905_BUR,U2018,P008905,"TANISAN, EMRE",BUR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2020_P010631_PAT,U2020,P010631,"TANOULIS, GEORGIOS",PAT,5.0,1.0,77.0,26,8,13,2,7,4,7,3,7,10,1,0,5,0,1,12,6,12,-66,15.39,5.2,1.6,2.6,0.615,0.4,1.4,0.286,0.8,1.4,0.571,0.6,1.4,2.0,0.2,0.0,1.0,0.0,0.2,2.4,1.2,2.4,-13.2
U2021_P010631_PAT,U2021,P010631,"TANOULIS, GEORGIOS",PAT,9.0,0.0,77.0,29,8,14,3,11,4,10,7,13,20,2,0,3,2,0,18,6,18,-29,8.55,3.22,0.89,1.56,0.571,0.33,1.22,0.273,0.44,1.11,0.4,0.78,1.44,2.22,0.22,0.0,0.33,0.22,0.0,2.0,0.67,2.0,-3.22
U2022_P010631_PAT,U2022,P010631,"TANOULIS, GEORGIOS",PAT,12.0,3.0,118.6,52,16,29,3,10,11,19,8,9,17,10,3,10,1,5,22,11,29,-30,9.89,4.33,1.33,2.42,0.552,0.25,0.83,0.3,0.92,1.58,0.579,0.67,0.75,1.42,0.83,0.25,0.83,0.08,0.42,1.83,0.92,2.42,-2.5
U2008_PAEG_BNE,U2008,PAEG,"TAPIRO, MEIR",BNE,5.0,4.0,146.3,63,18,40,4,14,15,17,4,18,22,20,8,19,0,1,7,15,67,-64,29.26,12.6,3.6,8.0,0.45,0.8,2.8,0.286,3.0,3.4,0.882,0.8,3.6,4.4,4.0,1.6,3.8,0.0,0.2,1.4,3.0,13.4,-12.8
U2012_PAEG_JER,U2012,PAEG,"TAPIRO, MEIR",JER,6.0,0.0,118.2,36,13,29,2,10,4,5,1,12,13,16,5,14,0,0,11,4,24,-26,19.71,6.0,2.17,4.83,0.448,0.33,1.67,0.2,0.67,0.83,0.8,0.17,2.0,2.17,2.67,0.83,2.33,0.0,0.0,1.83,0.67,4.0,-4.33
U2010_PBAH_ARI,U2010,PBAH,"TAPOUTOS, CHRISTOS",ARI,11.0,11.0,327.8,143,42,77,14,31,17,20,9,54,63,22,7,19,6,0,20,34,181,21,29.8,13.0,3.82,7.0,0.545,1.27,2.82,0.452,1.55,1.82,0.85,0.82,4.91,5.73,2.0,0.64,1.73,0.55,0.0,1.82,3.09,16.45,1.91
U2011_PBAH_ARI,U2011,PBAH,"TAPOUTOS, CHRISTOS",ARI,10.0,4.0,234.9,82,23,51,9,33,9,10,8,36,44,15,7,13,2,2,14,16,84,-84,23.49,8.2,2.3,5.1,0.451,0.9,3.3,0.273,0.9,1.0,0.9,0.8,3.6,4.4,1.5,0.7,1.3,0.2,0.2,1.4,1.6,8.4,-8.4
U2024_P010811_TTK,U2024,P010811,"TARLA, KAAN",TTK,2.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0.52,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-2.0
U2016_P005860_LKB,U2016,P005860,"TAROLIS, DONATAS",LKB,14.0,2.0,219.2,89,29,46,8,21,7,14,13,27,40,15,4,16,5,0,35,17,82,-62,15.66,6.36,2.07,3.29,0.63,0.57,1.5,0.381,0.5,1.0,0.5,0.93,1.93,2.86,1.07,0.29,1.14,0.36,0.0,2.5,1.21,5.86,-4.43
U2017_P005860_LKB,U2017,P005860,"TAROLIS, DONATAS",LKB,9.0,0.0,85.9,29,10,19,1,2,6,6,3,14,17,6,2,6,2,3,10,7,34,-31,9.54,3.22,1.11,2.11,0.526,0.11,0.22,0.5,0.67,0.67,1.0,0.33,1.56,1.89,0.67,0.22,0.67,0.22,0.33,1.11,0.78,3.78,-3.44
U2021_P005860_BUD,U2021,P005860,"TAROLIS, DONATAS",BUD,8.0,4.0,106.2,19,7,16,1,4,2,3,8,24,32,4,2,6,3,0,20,6,27,-19,13.27,2.38,0.88,2.0,0.438,0.12,0.5,0.25,0.25,0.38,0.667,1.0,3.0,4.0,0.5,0.25,0.75,0.38,0.0,2.5,0.75,3.38,-2.38
U2025_P005860_KLA,U2025,P005860,"TAROLIS, DONATAS",KLA,2.0,2.0,43.9,34,8,16,4,8,6,9,3,7,10,6,2,2,1,1,3,10,42,-1,21.96,17.0,4.0,8.0,0.5,2.0,4.0,0.5,3.0,4.5,0.667,1.5,3.5,5.0,3.0,1.0,1.0,0.5,0.5,1.5,5.0,21.0,-0.5
U2024_P013518_LJU,U2024,P013518,"TASIC, DANILO",LJU,7.0,0.0,112.2,36,8,20,3,13,11,18,7,18,25,7,1,6,4,2,16,22,42,-23,16.03,5.14,1.14,2.86,0.4,0.43,1.86,0.231,1.57,2.57,0.611,1.0,2.57,3.57,1.0,0.14,0.86,0.57,0.29,2.29,3.14,6.0,-3.29
U2014_P005890_BES,U2014,P005890,"TASKIRAN, ENES",BES,5.0,2.0,28.7,8,3,3,0,1,2,4,2,2,4,0,2,1,0,0,4,3,9,-3,5.74,1.6,0.6,0.6,1.0,0.0,0.2,0.0,0.4,0.8,0.5,0.4,0.4,0.8,0.0,0.4,0.2,0.0,0.0,0.8,0.6,1.8,-0.6
U2015_P005890_BES,U2015,P005890,"TASKIRAN, ENES",BES,6.0,0.0,46.3,6,2,14,0,2,2,2,2,2,4,0,1,2,0,0,9,3,-11,11,7.72,1.0,0.33,2.33,0.143,0.0,0.33,0.0,0.33,0.33,1.0,0.33,0.33,0.67,0.0,0.17,0.33,0.0,0.0,1.5,0.5,-1.83,1.83
U2022_P005890_BBU,U2022,P005890,"TASKIRAN, ENES",BBU,11.0,1.0,112.4,23,3,8,5,26,2,2,1,4,5,4,3,6,1,3,16,5,-10,-25,10.22,2.09,0.27,0.73,0.375,0.45,2.36,0.192,0.18,0.18,1.0,0.09,0.36,0.45,0.36,0.27,0.55,0.09,0.27,1.45,0.45,-0.91,-2.27
U2009_P002251_CHO,U2009,P002251,"TATUM, JAMAAL",CHO,3.0,0.0,53.6,11,2,11,2,6,1,2,0,3,3,3,2,6,0,1,9,7,-4,-18,17.86,3.67,0.67,3.67,0.182,0.67,2.0,0.333,0.33,0.67,0.5,0.0,1.0,1.0,1.0,0.67,2.0,0.0,0.33,3.0,2.33,-1.33,-6.0
U2014_P005791_CAN,U2014,P005791,"TAVARES, WALTER",CAN,23.0,21.0,497.6,207,87,123,0,0,33,47,63,115,178,12,3,28,44,0,40,56,382,107,21.64,9.0,3.78,5.35,0.707,0.0,0.0,0.0,1.43,2.04,0.702,2.74,5.0,7.74,0.52,0.13,1.22,1.91,0.0,1.74,2.43,16.61,4.65
U2009_P001988_BON,U2009,P001988,"TAYLOR, BRYCE",BON,6.0,6.0,188.4,111,27,48,8,22,33,33,6,14,20,6,6,13,0,0,11,23,107,-13,31.41,18.5,4.5,8.0,0.562,1.33,3.67,0.364,5.5,5.5,1.0,1.0,2.33,3.33,1.0,1.0,2.17,0.0,0.0,1.83,3.83,17.83,-2.17
U2010_P001988_BER,U2010,P001988,"TAYLOR, BRYCE",BER,11.0,1.0,211.2,80,24,45,2,12,26,31,9,16,25,17,7,12,1,2,23,28,85,32,19.2,7.27,2.18,4.09,0.533,0.18,1.09,0.167,2.36,2.82,0.839,0.82,1.45,2.27,1.55,0.64,1.09,0.09,0.18,2.09,2.55,7.73,2.91
U2011_P001988_BER,U2011,P001988,"TAYLOR, BRYCE",BER,12.0,11.0,333.8,117,34,74,11,28,16,20,12,45,57,17,12,17,1,5,31,28,118,5,27.82,9.75,2.83,6.17,0.459,0.92,2.33,0.393,1.33,1.67,0.8,1.0,3.75,4.75,1.42,1.0,1.42,0.08,0.42,2.58,2.33,9.83,0.42
U2012_P001988_ART,U2012,P001988,"TAYLOR, BRYCE",ART,6.0,6.0,159.2,63,12,30,6,20,21,23,2,19,21,10,3,7,1,3,18,21,57,-34,26.54,10.5,2.0,5.0,0.4,1.0,3.33,0.3,3.5,3.83,0.913,0.33,3.17,3.5,1.67,0.5,1.17,0.17,0.5,3.0,3.5,9.5,-5.67
U2014_P001988_MUN,U2014,P001988,"TAYLOR, BRYCE",MUN,8.0,8.0,210.5,77,14,28,10,17,19,20,5,12,17,14,6,5,1,1,14,18,91,56,26.31,9.62,1.75,3.5,0.5,1.25,2.12,0.588,2.38,2.5,0.95,0.62,1.5,2.12,1.75,0.75,0.62,0.12,0.12,1.75,2.25,11.38,7.0
U2015_P001988_MUN,U2015,P001988,"TAYLOR, BRYCE",MUN,8.0,6.0,202.9,61,12,34,8,26,13,14,9,19,28,16,6,2,0,4,21,13,56,-6,25.36,7.62,1.5,4.25,0.353,1.0,3.25,0.308,1.62,1.75,0.929,1.12,2.38,3.5,2.0,0.75,0.25,0.0,0.5,2.62,1.62,7.0,-0.75
U2016_P001988_MUN,U2016,P001988,"TAYLOR, BRYCE",MUN,17.0,5.0,365.8,145,33,58,17,55,28,32,7,30,37,18,16,14,0,3,40,31,123,72,21.52,8.53,1.94,3.41,0.569,1.0,3.24,0.309,1.65,1.88,0.875,0.41,1.76,2.18,1.06,0.94,0.82,0.0,0.18,2.35,1.82,7.24,4.24
U2014_P005965_REG,U2014,P005965,"TAYLOR, DONELL",REG,8.0,8.0,207.2,96,16,41,17,40,13,18,2,13,15,17,8,11,0,0,17,16,71,-42,25.9,12.0,2.0,5.12,0.39,2.12,5.0,0.425,1.62,2.25,0.722,0.25,1.62,1.88,2.12,1.0,1.38,0.0,0.0,2.12,2.0,8.88,-5.25
U2008_P001284_BAM,U2008,P001284,"TAYLOR, ERIC",BAM,6.0,4.0,135.4,46,9,17,3,9,19,24,5,24,29,2,3,15,2,3,9,20,56,-54,22.56,7.67,1.5,2.83,0.529,0.5,1.5,0.333,3.17,4.0,0.792,0.83,4.0,4.83,0.33,0.5,2.5,0.33,0.5,1.5,3.33,9.33,-9.0
U2009_P001284_BAM,U2009,P001284,"TAYLOR, ERIC",BAM,5.0,0.0,25.6,7,1,3,1,6,2,4,1,5,6,0,2,1,0,0,3,2,4,-1,5.12,1.4,0.2,0.6,0.333,0.2,1.2,0.167,0.4,0.8,0.5,0.2,1.0,1.2,0.0,0.4,0.2,0.0,0.0,0.6,0.4,0.8,-0.2
U2023_P006546_WOL,U2023,P006546,"TAYLOR, JEFFERY",WOL,8.0,7.0,222.5,98,24,51,9,33,23,35,14,28,42,22,9,25,0,6,22,31,86,-25,27.81,12.25,3.0,6.38,0.471,1.12,4.12,0.273,2.88,4.38,0.657,1.75,3.5,5.25,2.75,1.12,3.12,0.0,0.75,2.75,3.88,10.75,-3.12
U2024_P006546_WOL,U2024,P006546,"TAYLOR, JEFFERY",WOL,14.0,13.0,320.7,113,26,47,14,39,19,29,12,18,30,25,8,20,1,4,40,34,91,22,22.91,8.07,1.86,3.36,0.553,1.0,2.79,0.359,1.36,2.07,0.655,0.86,1.29,2.14,1.79,0.57,1.43,0.07,0.29,2.86,2.43,6.5,1.57
U2025_P006546_CLU,U2025,P006546,"TAYLOR, JEFFERY",CLU,1.0,1.0,27.3,5,1,1,0,2,3,3,0,3,3,5,3,2,0,0,3,5,14,-4,27.32,5.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,3.0,5.0,14.0,-4.0
U2013_P005247_ROM,U2013,P005247,"TAYLOR, JORDAN",ROM,8.0,7.0,217.0,87,14,38,10,30,29,32,4,9,13,26,12,17,0,4,21,36,85,-6,27.12,10.88,1.75,4.75,0.368,1.25,3.75,0.333,3.62,4.0,0.906,0.5,1.12,1.62,3.25,1.5,2.12,0.0,0.5,2.62,4.5,10.62,-0.75
U2015_P005247_BER,U2015,P005247,"TAYLOR, JORDAN",BER,12.0,8.0,319.6,145,33,70,12,38,43,57,12,29,41,51,11,23,1,3,43,53,156,-61,26.64,12.08,2.75,5.83,0.471,1.0,3.17,0.316,3.58,4.75,0.754,1.0,2.42,3.42,4.25,0.92,1.92,0.08,0.25,3.58,4.42,13.0,-5.08
U2017_P005247_GAL,U2017,P005247,"TAYLOR, JORDAN",GAL,12.0,0.0,205.7,70,19,41,9,26,5,7,6,13,19,34,9,17,0,4,31,24,63,15,17.14,5.83,1.58,3.42,0.463,0.75,2.17,0.346,0.42,0.58,0.714,0.5,1.08,1.58,2.83,0.75,1.42,0.0,0.33,2.58,2.0,5.25,1.25
